req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
2,READ,34,122.90270357750134,4096,2,122.90270357750134,123.10270357750134,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,35,128.41048542400796,4096,3,128.41048542400796,128.61048542400795,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,36,144.712483357022,4096,4,144.712483357022,144.91248335702198,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,37,137.50017513844725,4096,5,137.50017513844725,137.70017513844724,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,38,116.55958946855372,4096,6,116.55958946855372,116.75958946855373,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,39,146.52831482724665,4096,7,146.52831482724665,146.72831482724663,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,40,153.28016476487872,4096,8,153.28016476487872,153.4801647648787,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,41,125.04225730339698,4096,9,125.04225730339698,125.24225730339698,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,42,139.8048947087138,4096,10,139.8048947087138,140.00489470871378,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,43,127.23429033788842,4096,11,127.23429033788842,127.43429033788843,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,44,117.25238340361277,4096,12,117.25238340361277,117.45238340361277,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,45,166.86585572243206,4096,13,166.86585572243206,167.06585572243205,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,46,137.73340417005488,4096,14,137.73340417005488,137.93340417005487,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
